,comment,likes,comment_published_at,video_title,video_published_at,video_url,month-year,lang,comment_sentiment
8249,Tesla's Canadian prices surge amid trade tensions and tariffs,0,2025-05-02 03:48:27-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.2683376707136631
5821,That’s a  N…. truck!,0,2025-05-08 09:43:35-04:00,"2025 Tesla Cybertruck - Interior, Exterior and Features",2024-11-16 04:30:27-05:00,https://www.youtube.com/watch?v=pvB5ZTHQBGA,May-2025,en,-0.14759381115436554
4440,"My 2023 Perfomance Model 3 had Pirelli tires on it when I got it.  8k miles later, they were thrashed.  I now have the Michelin P4S tires on it.....Completely different experience.  Takes off faster, corners better, rides better, but the Pirellis were quieter.",4,2025-05-19 11:32:15-04:00,New Tesla Model 3 Performance v Old: DRAG RACE,2024-08-20 06:04:00-04:00,https://www.youtube.com/watch?v=gTbGSmBC6DE,May-2025,en,-0.18192777037620544
8097,LA AVALANCHA ES REAL,2,2025-05-19 12:36:36-04:00,Tesla All-Hands | Q1 2025,2025-03-20 23:49:33-04:00,https://www.youtube.com/watch?v=QGJysv_Qzkw,May-2025,hu,-0.8121488094329834
8686,Nobody wants to buy Elon Musk's Nazi car. It's made in China.,0,2025-05-24 16:28:30-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,-0.8770520882681012
9066,Yapp alert!       3:40 so if each battery pack is 10000k and a electric motor cost 5 to 6k and since that german dude replaced the battery 4 times and the electric motor 14 times the cost to maintained that car was 115k-120k    euros or whatever so that number is without taxes so idk how much in total with taxes😑,0,2025-05-20 09:14:57-04:00,101 Facts About TESLA,2025-05-01 06:10:29-04:00,https://www.youtube.com/watch?v=ZvFcA4_9nkw,May-2025,en,-0.3962816894054413
5817,Coooooooooooooooooool 🎉🎉😊😊,3,2025-05-15 19:36:48-04:00,"2025 Tesla Cybertruck - Interior, Exterior and Features",2024-11-16 04:30:27-05:00,https://www.youtube.com/watch?v=pvB5ZTHQBGA,May-2025,so,0.8748344108462334
8250,Tesla’s Board Makes Brutal Move — Starts Searching For New CEO To Replace Elon Musk,0,2025-05-02 03:48:22-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.7939650164917111
8145,I like work with u tesla,1,2025-05-30 10:10:22-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,af,0.7170758508145809
8161,"hi, Elon! I want to work in TESLA",1,2025-05-16 22:34:51-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,0.8179500102996826
8742,Amazing results from Tesla as always !,12,2025-05-22 04:28:09-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.9798111426644027
8825,It’s a roadster,0,2025-05-23 23:26:49-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,0.015566319227218628
8240,Amazing,0,2025-05-02 09:07:55-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,sw,0.48937657475471497
8197,"How about BYD? They'll eventually make their way to America. 

It's a shame that Tesla wasted 15 years of head start chasing a fool's dream. FSD if succeeded and it's a big if, is not the answer. It's all about battery technology and innovation that makes EVs more convenient for everyday consumers.",3,2025-05-05 02:34:13-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.304993599653244
8685,Bravo à ces superbes et supers véhicules TESLA,0,2025-05-24 19:01:30-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,fr,0.9341739192605019
5819,Junk,3,2025-05-12 00:55:27-04:00,"2025 Tesla Cybertruck - Interior, Exterior and Features",2024-11-16 04:30:27-05:00,https://www.youtube.com/watch?v=pvB5ZTHQBGA,May-2025,de,-0.10979586839675903
8831,I'd pay to get a front bumper camera for my HW4 MY.,0,2025-05-23 21:52:50-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,0.19407938420772552
8255,Tesla’s Deadbeat CEO Is Coming Back,0,2025-05-02 03:47:16-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.39206210523843765
4826,Dam he's crying about everything thats what the aftermarket is for some pads and break fluid and sway bars and problems solved gives you something to do,0,2025-05-24 07:17:21-04:00,"NEW Tesla Model 3 Performance Review // More Like POOformance, Amirite?",2024-09-25 08:01:09-04:00,https://www.youtube.com/watch?v=s95xMWkqk-c,May-2025,en,-0.6343469172716141
8871,RR keep doing yo thing!,1,2025-05-23 16:01:09-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,tl,0.6717316173017025
8236,Tesla needs to dump Elon or he'll forever be an anchor on the brand.,1,2025-05-02 15:14:39-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.6895283460617065
8257,"Judging from the price of a new Model S battery, Semi batteries once the thing is out of warranty will exceed the residual value of the truck by a factor of 2.
Teslas mission, my a$$.",0,2025-05-01 19:45:33-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.4052601158618927
8750,"Now do the cybertruck, first -5 star rating!",0,2025-05-22 01:09:16-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.19192080944776535
5003,"Imagine, in a few years your wife will be able to send the car out to find you at a pub, pick you up and drive you home while giving you a bollocking so that your wife doesn't have to do it when you get home!!",0,2025-05-24 05:41:22-04:00,Full Self-Driving (Supervised) | Tesla,2024-09-10 18:46:30-04:00,https://www.youtube.com/watch?v=TUDiG7PcLBs,May-2025,en,-0.08045558631420135
8193,❤️,0,2025-05-06 02:48:54-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,unkown,0.4614112973213196
7585,". . Ugh. . WHY DID YOU MAKE ME DO THIS?? 

YOU'RE DESTROYING YOU'RE UNIQUE LOOK OF A TESLA JUST TO IMPROVE YOU'RE STOCKS BY A SMALL MARGIN! , THINK TESLA! You'll outlast every fragile losing ev company out there on this planet, you'll live to see you're stocks crumble to zero and BLOW AWAY!! EVERYONE.AND.EVERYTHING YOU KNOW ABOUT TESLA'S UNIQUE INDENITY OF YOUR CARS WILL BE GONE!

. . WHAT will you HAVE after 500 hundred generic futuristic cars??!",0,2025-05-29 07:29:19-04:00,The New Model Y In 60 Seconds | Tesla,2025-03-08 12:16:36-05:00,https://www.youtube.com/watch?v=iPJDW5EaIzE,May-2025,en,-0.8599967546761036
8700,Something that's never mentioned. The Uber safety of all Teslas. If only they advertised!!!!!!!!!!,0,2025-05-23 15:32:49-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.494627021253109
5997,Tesla is junk!,1,2025-05-10 14:45:46-04:00,Tesla SUV v Ferrari v McLaren: DRAG RACE,2024-11-30 04:04:56-05:00,https://www.youtube.com/watch?v=JuoxGVMSj9Y,May-2025,et,-0.901929784566164
370,𝖙𝖍𝖆𝖓𝖐𝖘 𝖋𝖔𝖗 𝖞𝖔𝖚𝖗 𝖋𝖎𝖗𝖘𝖙 𝖙𝖚𝖗𝖓],0,2023-11-25 13:58:31-05:00,New Tesla Model 3 2024 review.,2023-09-02 05:33:43-04:00,https://www.youtube.com/watch?v=F8KUdvmW2EQ,November-2023,unkown,0.5723270922899246
669,AUTOMATIC GEAR IS A HUGE MISTAKE!,0,2023-11-06 17:58:28-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,-0.904130483046174
1126,"The new design is great, but the costcutting is ridiculous.",1,2023-11-07 02:04:08-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.5704813525080681
679,"Lia is absolutely gorgeous!
Oh yeah, great review too.",0,2023-11-05 14:43:15-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.9765907884575427
820,Why do all Teslas have the same old design for so many years now?,0,2023-11-27 21:47:41-05:00,NEW Tesla Model S Plaid TRACK PACKAGE Review:  A 1020hp Game Changer | 4K,2023-10-14 08:00:23-04:00,https://www.youtube.com/watch?v=KuVHq39boj0,November-2023,en,-0.6538504492491484
117,Really wish you could turn off regenerative brakes. I can get better efficiencies from coasting and I don't like having to constantly hold the pedal. The dicotomy of either accelerating or breaking but nothing in between is tiring. But the no CarPlay is just a dealbreaker.,0,2023-11-07 15:35:37-05:00,Tesla Model Y Review 6 Months Later - A BIG REGRET?!,2023-09-12 09:14:40-04:00,https://www.youtube.com/watch?v=aYmdZWwr7gs,November-2023,en,-0.786475982517004
705,Typical poorly engineered and poorly built and poorly serviced and bad for consumers lack of repair ability. Yes: another inferior tesla. All they make i guess,0,2023-11-02 17:48:32-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,-0.9177179876714945
1136,Soo am I hearing this right? The new model 3 gets almost 100 more miles in range? Over 400 miles now?,0,2023-11-05 01:39:05-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,0.2022326923906803
1772,The bulletproof part they go on and on about really doesnt matter,1,2023-11-30 18:30:08-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.6222816612571478
1152,No rear privacy glass? No buy!,0,2023-11-03 07:11:56-04:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.6836878433823586
1105,"massaging seats are a gimmick, and its better without apple carplay bc then navigation would be redundant",0,2023-11-14 06:18:14-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.616135012358427
684,Wow! This new color is beautiful. I’ll be tinting mine day 1 😎 Great review brother! Very informative and quick to the point!,1,2023-11-04 22:43:06-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.9862938320729882
1695,We want cybertruck in India it will sell in good numbers giying nightmares to any car in the market,0,2023-11-30 22:53:20-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,0.8610863136127591
822,7:55 - the accidental turn signal on the drift just like he said.,0,2023-11-21 11:20:32-05:00,NEW Tesla Model S Plaid TRACK PACKAGE Review:  A 1020hp Game Changer | 4K,2023-10-14 08:00:23-04:00,https://www.youtube.com/watch?v=KuVHq39boj0,November-2023,en,0.022762570530176163
641,Dominic Torreto wouldn’t be caught dead in one of these,0,2023-11-26 17:51:43-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,-0.5221401304006577
1762,A baseball?,0,2023-11-30 18:51:31-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,id,-0.12433655560016632
1106,"No stalks is a deal breaker for me. Also, have they improved the windscreen wiper controls? There is no way to adjust the sensitivity of the auto wipe, making it pretty unusable.",2,2023-11-14 04:31:47-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.8660846333950758
696,"Nice review Thomas, I think the model 3 is a great bang for buck package",0,2023-11-03 12:57:21-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.9772470088209957
663,14:15 nice legs on the right passenger seat,0,2023-11-08 09:06:28-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.9330307077616453
671,i would definitely go for some aftermarket stalk solution if i would be buying this car...,0,2023-11-06 17:08:29-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.11844119429588318
716,EV’s most dangerous cars 😅,5,2023-11-02 07:22:54-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,fr,-0.794000118970871
721,How does it compare with BMW i4?,0,2023-11-02 03:28:55-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.06847919337451458
1758,Boo,0,2023-11-30 18:59:56-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,so,0.023981750011444092
1163,What a shame there is still no HUD,0,2023-11-02 06:50:25-04:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.9106350801885128
832,Got super bored half way thru   We’ve seen all this a hundred times before,0,2023-11-02 09:43:47-04:00,NEW Tesla Model S Plaid TRACK PACKAGE Review:  A 1020hp Game Changer | 4K,2023-10-14 08:00:23-04:00,https://www.youtube.com/watch?v=KuVHq39boj0,November-2023,en,-0.7767924033105373
648,"Great cars, looks like APPLE's approach",0,2023-11-18 12:58:15-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.963109580334276
1100,He sounds like a liberal,0,2023-11-20 22:53:44-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.7722134348005056
1728,Faster than 911 while.towing a 911. 😂😂,0,2023-11-30 20:57:59-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.0849437415599823
1150,if you want the best and  a luxurious car with the best materials you go for lucid and not tesla,0,2023-11-03 11:44:56-04:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,0.7587036695331335
1747,Terrible presentation. Even he doesn't believe what he's saying.,0,2023-11-30 19:45:31-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.9334390182048082
1724,Im about to play cyberpunk right know!,0,2023-11-30 21:07:23-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,0.741500033531338
636,"No indicator stalk, no purchase! BYD Seal? Hmm.",0,2023-11-30 07:30:30-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,-0.5908192507922649
1129,"Have you ever had a Tesla? The Type C ports already existed, shutting off one side of the AC int he front has been around for years. No one needs a light in speakers, learn to drive. And yes, my OCD LOVES the clean look and it's 100 times easier than FI setup",0,2023-11-06 12:10:42-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,0.5638567134737968
113,You can change the wiper speeds and a whole multitude of options through the left knob (menu).  Hold the button in and the menu appears on the screen near the bottom. It is very useful. You can also set a default function that appears first.,28,2023-11-28 14:07:50-05:00,Tesla Model Y Review 6 Months Later - A BIG REGRET?!,2023-09-12 09:14:40-04:00,https://www.youtube.com/watch?v=aYmdZWwr7gs,November-2023,en,0.7674827529117465
1099,THis is a beatiful car. excited to see model y,0,2023-11-21 13:39:19-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,0.9840233193244785
688,Love your vids. Was really disappointed that you didn’t go for 140km/h noise test . You do that with gasoline vehicles. What was the reason ? Hope the bad acoustic aspect did not afraid you,0,2023-11-04 16:05:01-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,-0.49600599706172943
1689,"Elon has actually influenced change in the world, with electric cars, X and the Cyber Truck",4,2023-11-30 23:35:49-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,0.9068327601999044
1699,He sounds more nervous than usual,1,2023-11-30 22:27:35-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.45851000025868416
1715,This thing is definitely going to kill other drivers.  Too heavy and too fast.  Way too much kinetic energy for regular drivers.,0,2023-11-30 21:30:31-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.9082878455519676
1746,This would be a no brainer for the gangs and militias.,0,2023-11-30 19:47:53-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.5908959023654461
1117,To remove the stocks is just dumb for the simple fact of the turning and accidental hitting capacitive buttons.,1,2023-11-09 11:30:57-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.7454672381281853
1693,Bulletproof panels are very cool. It might save some lives 🔫,0,2023-11-30 23:05:58-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,0.9500133595429361
722,"Awesome!
I want one.",0,2023-11-02 02:53:27-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,af,0.8325441349297762
733,If this is the best EV has to offer. I will continue to wait until EVs are no longer a compromise. The neck ache screen is a total deal breaker,0,2023-11-01 08:43:53-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,-0.45771774649620056
701,I have a 2019. This appeals to me. Thanks for the review!,0,2023-11-02 22:12:23-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.9395121522247791
1754,Well the previous ball throw was a METAL BALL,0,2023-11-30 19:04:39-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.05362754315137863
1138,"No Birds Eye so you can park, how about use your brain a little and not rely so much on the car to park, Jesus",1,2023-11-04 18:53:42-04:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.5140584632754326
366,My car is worth less than $500 but it still looks better than any Tesla EVER MADE!!!,1,2023-11-26 16:43:23-05:00,New Tesla Model 3 2024 review.,2023-09-02 05:33:43-04:00,https://www.youtube.com/watch?v=F8KUdvmW2EQ,November-2023,en,0.8712769187986851
1151,Someone just totaled my 2012 Hyundai eLANTRA bc they decided to pull in front of me in now looking for a new car in this Tesla model 3 is catching my eye,0,2023-11-03 10:22:43-04:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.7818227186799049
1127,"A "" Much less cluttered driving feel"" aka less physical controls = more profit",0,2023-11-06 16:43:07-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,0.2974000871181488
1702,PATHETIC LOSERS. You can tell they used a very soft ball to strike the glass this time. Go rewatch the video from 4 years ago; it was a hard ball.,0,2023-11-30 22:10:56-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.9280497641302645
637,The power output of the motors is the same as the previous generation then?,0,2023-11-29 01:58:44-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.0023783035576343536
1692,"Love this car, just can’t effort it 😢",1,2023-11-30 23:09:32-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,0.8728831522166729
670,Solid upgrade if you can deal with the turn signal on the wheel and removal of gear stalk (plus obviously janky automatic gear selector).  That's a no from me.,0,2023-11-06 17:57:02-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.2924555689096451
1686,Trash Truck,0,2023-11-30 23:55:55-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.7323636598885059
1166,Surely you indicated before turning the wheel or do you like scaring others?,0,2023-11-01 22:01:08-04:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.47942656092345715
1089,Finally telsa talking ideas from car moders who modded the mood lighting,0,2023-11-28 17:48:22-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,0.20314178429543972
823,I hate evs but ill let this and the rimac slide,0,2023-11-13 09:15:46-05:00,NEW Tesla Model S Plaid TRACK PACKAGE Review:  A 1020hp Game Changer | 4K,2023-10-14 08:00:23-04:00,https://www.youtube.com/watch?v=KuVHq39boj0,November-2023,en,-0.9196585142053664
1119,かっこいい,0,2023-11-07 20:05:03-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,ja,0.7943205945193768
1125,this line in the windshield is a very big thing for me. owning a 2021 model 3 i would not switch right now.,0,2023-11-07 02:54:31-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,0.3046402931213379
1736,If you preordered a tri-motor day 1. Do you have to place another preorder now for the cyber beast??? I don’t get it what did I preorder 3+ years ago,0,2023-11-30 20:22:54-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,en,-0.5786882620304823
1760,Ugliest car ever made!!,0,2023-11-30 18:55:30-05:00,Tesla's CyberTruck Delivery Event: Everything Revealed in 5 Minutes,2023-11-30 15:53:51-05:00,https://www.youtube.com/watch?v=cX58W4_5hmw,November-2023,ro,0.8644876256585121
1130,"""open the butthole"" is the greatest voice command to ever exist.",0,2023-11-06 10:25:17-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,0.8522271141409874
1095,"Still feels like a big miss in reviews is quality discussions. In the past Tesla's have just had very hit or miss quality problems, from the door not being able to open to rattling in the back of the car. Would be good to hear a bit about if that has been solved and how you compare the materials to other brands.",0,2023-11-27 18:55:37-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,November-2023,en,-0.8466173894703388
653,Passenger is hot,1,2023-11-12 09:41:33-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,nl,0.6488953530788422
689,Soon the m3 ludicrous 💪,0,2023-11-04 13:13:44-04:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.8203234425745904
639,This will be my introduction to Tesla. Once they come to America. Will trade my Lexus in.,0,2023-11-28 09:18:48-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,November-2023,en,0.5117291496135294
364,Would you buy a Tesla ?,0,2023-11-27 22:29:00-05:00,New Tesla Model 3 2024 review.,2023-09-02 05:33:43-04:00,https://www.youtube.com/watch?v=F8KUdvmW2EQ,November-2023,en,0.07123498246073723
